"ride_id","rideable_type","started_at","ended_at","start_station_name","start_station_id","end_station_name","end_station_id","member_casual","month","round_trip","start_station_total_docks","end_station_total_docks","started_at_time","ended_at_time","trip_length","started_time_of_day","ended_time_of_day"
"07643E59FBE8D2C4","electric_bike","2024-10-15 15:31:56.615","2024-10-15 15:34:37.415","MIT Carleton St at Amherst St","M32070","MIT at Mass Ave / Amherst St","M32006","member",10,0,27,27,"2024-10-15 15:31:56","2024-10-15 15:34:37",2.68333333333333,"afternoon","afternoon"
"0C8CE9BB550CF9D2","classic_bike","2024-10-10 14:33:08.199","2024-10-10 14:37:44.560","University Park","M32040","MIT at Mass Ave / Amherst St","M32006","member",10,0,19,27,"2024-10-10 14:33:08","2024-10-10 14:37:44",4.6,"afternoon","afternoon"
"C36FE08BD57637E8","electric_bike","2024-10-17 09:18:58.309","2024-10-17 09:31:45.990","Rogers St & Land Blvd","M32035","Church St","M32087","member",10,0,19,15,"2024-10-17 09:18:58","2024-10-17 09:31:45",12.7833333333333,"morning","morning"
"E51D5C2DEC9EB5AD","classic_bike","2024-10-11 21:51:57.728","2024-10-11 22:29:41.946","EF - North Point Park","M32034","Harvard Square at Brattle St / Eliot St","M32017","member",10,0,23,15,"2024-10-11 21:51:57","2024-10-11 22:29:41",37.7333333333333,"night","night"
"A7181C445C6B8C71","classic_bike","2024-10-22 16:48:40.686","2024-10-22 16:50:58.651","Harvard St at Greene-Rose Heritage Park","M32055","Main Street/Albany Street/Technology Square","M32080","member",10,0,19,23,"2024-10-22 16:48:40","2024-10-22 16:50:58",2.3,"evening","evening"
"FCF6BE751BD5EF8B","classic_bike","2024-10-11 17:11:44.586","2024-10-11 17:19:25.862","Ames St at Main St","M32037","Gore Street at Lambert Street","M32081","member",10,0,19,19,"2024-10-11 17:11:44","2024-10-11 17:19:25",7.68333333333333,"evening","evening"
"1AC6DFAAF356030D","electric_bike","2024-10-02 17:43:38.391","2024-10-02 18:05:56.468","Lafayette Square at Mass Ave / Main St / Columbia St","M32009","84 Cambridgepark Dr","M32058","member",10,0,15,27,"2024-10-02 17:43:38","2024-10-02 18:05:56",22.3,"evening","evening"
"F6C59563C60944C3","classic_bike","2024-10-10 17:08:11.605","2024-10-10 17:16:58.073","MIT Carleton St at Amherst St","M32070","Sennott Park Broadway at Norfolk Street","M32063","member",10,0,27,19,"2024-10-10 17:08:11","2024-10-10 17:16:58",8.78333333333333,"evening","evening"
"F59EFF7B9616A43E","classic_bike","2024-10-11 17:04:42.479","2024-10-11 17:08:56.522","MIT Pacific St at Purrington St","M32041","MIT at Mass Ave / Amherst St","M32006","member",10,0,19,27,"2024-10-11 17:04:42","2024-10-11 17:08:56",4.23333333333333,"evening","evening"
"DFF46E7CDDC01943","classic_bike","2024-10-30 19:07:05.437","2024-10-30 19:10:57.616","Kendall T","M32004","MIT at Mass Ave / Amherst St","M32006","member",10,0,23,27,"2024-10-30 19:07:05","2024-10-30 19:10:57",3.86666666666667,"evening","evening"
"F3B5BBAF33A1EDE7","classic_bike","2024-10-08 15:44:58.737","2024-10-08 15:50:33.798","75 Binney St","M32064","Berkshire Street at Cambridge Street","M32067","member",10,0,19,19,"2024-10-08 15:44:58","2024-10-08 15:50:33",5.58333333333333,"afternoon","afternoon"
"445992A7D86C3E35","classic_bike","2024-10-30 16:50:09.040","2024-10-30 16:57:37.034","MIT Carleton St at Amherst St","M32070","Cambridgeside Pl at Land Blvd","M32019","member",10,0,27,15,"2024-10-30 16:50:09","2024-10-30 16:57:37",7.46666666666667,"evening","evening"
"DCF437F406B855B1","electric_bike","2024-10-07 14:03:45.296","2024-10-07 14:09:37.634","Broad Canal Way at Third Street","M32082","Sennott Park Broadway at Norfolk Street","M32063","casual",10,0,19,19,"2024-10-07 14:03:45","2024-10-07 14:09:37",5.86666666666667,"afternoon","afternoon"
"F1818C190AC68EAB","classic_bike","2024-10-31 20:32:39.542","2024-10-31 21:24:44.752","Harvard University River Houses at DeWolfe St / Cowperthwaite St","M32038","MIT at Mass Ave / Amherst St","M32006","member",10,0,21,27,"2024-10-31 20:32:39","2024-10-31 21:24:44",52.0833333333333,"evening","night"
"7CDD91A0ACEBEEE8","classic_bike","2024-10-18 08:52:17.254","2024-10-18 08:57:11.906","Kennedy-Longfellow School 158 Spring St","M32065","One Broadway / Kendall Sq at Main St / 3rd St","M32003","member",10,0,19,23,"2024-10-18 08:52:17","2024-10-18 08:57:11",4.9,"morning","morning"
"F53E1CA70536936C","classic_bike","2024-10-29 14:49:52.353","2024-10-29 14:57:30.964","One Broadway / Kendall Sq at Main St / 3rd St","M32003","MIT Pacific St at Purrington St","M32041","member",10,0,23,19,"2024-10-29 14:49:52","2024-10-29 14:57:30",7.63333333333333,"afternoon","afternoon"
"38A258D5F45A1787","classic_bike","2024-10-28 06:49:07.449","2024-10-28 06:53:31.786","Mass Ave at Hadley/Walden","M32056","Linear Park - Mass. Ave. at Cameron Ave. ","M32025","member",10,0,19,19,"2024-10-28 06:49:07","2024-10-28 06:53:31",4.4,"night","night"
"5841878002B48CD2","classic_bike","2024-10-03 17:28:01.604","2024-10-03 17:31:39.062","Cambridgeside Pl at Land Blvd","M32019","Cambridge Crossing at North First Street","M32077","member",10,0,15,23,"2024-10-03 17:28:01","2024-10-03 17:31:39",3.63333333333333,"evening","evening"
"491ADBC3CF4E912A","classic_bike","2024-10-14 23:07:09.479","2024-10-14 23:16:17.265","Harvard St at Greene-Rose Heritage Park","M32055","Verizon Innovation Hub 10 Ware Street","M32050","member",10,0,19,19,"2024-10-14 23:07:09","2024-10-14 23:16:17",9.13333333333333,"night","night"
"12A966F835DAFE2E","classic_bike","2024-10-27 04:50:49.339","2024-10-27 04:54:12.208","MIT at Mass Ave / Amherst St","M32006","MIT Carleton St at Amherst St","M32070","member",10,0,27,27,"2024-10-27 04:50:49","2024-10-27 04:54:12",3.38333333333333,"night","night"
"EBF47EF504DA10F8","classic_bike","2024-10-04 20:40:44.339","2024-10-04 20:44:43.499","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","M32012","Dana Park","M32030","member",10,0,17,19,"2024-10-04 20:40:44","2024-10-04 20:44:43",3.98333333333333,"evening","evening"
"0C6F04057FA776FD","classic_bike","2024-10-06 13:37:18.346","2024-10-06 13:43:25.314","MIT Vassar St","M32042","Ames St at Main St","M32037","member",10,0,53,19,"2024-10-06 13:37:18","2024-10-06 13:43:25",6.11666666666667,"afternoon","afternoon"
"145522684C8DCCB3","classic_bike","2024-10-20 12:40:23.429","2024-10-20 12:53:19.915","Harvard Square at Brattle St / Eliot St","M32017","Dana Park","M32030","casual",10,0,15,19,"2024-10-20 12:40:23","2024-10-20 12:53:19",12.9333333333333,"afternoon","afternoon"
"4D07086DA7793410","classic_bike","2024-10-14 18:37:56.441","2024-10-14 18:42:59.710","Ames St at Main St","M32037","MIT at Mass Ave / Amherst St","M32006","casual",10,0,19,27,"2024-10-14 18:37:56","2024-10-14 18:42:59",5.05,"evening","evening"
"BD258EBA686A14B6","electric_bike","2024-10-28 18:38:03.916","2024-10-28 18:45:20.055","Kennedy-Longfellow School 158 Spring St","M32065","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","M32012","member",10,0,19,17,"2024-10-28 18:38:03","2024-10-28 18:45:20",7.28333333333333,"evening","evening"
"AFC69650548A83AA","classic_bike","2024-10-17 18:59:50.656","2024-10-17 19:03:58.608","MIT at Mass Ave / Amherst St","M32006","Ames St at Main St","M32037","member",10,0,27,19,"2024-10-17 18:59:50","2024-10-17 19:03:58",4.13333333333333,"evening","evening"
"17BA5FBC251B7AED","classic_bike","2024-10-12 15:33:58.782","2024-10-12 15:39:49.115","Central Square at Mass Ave / Essex St","M32011","MIT at Mass Ave / Amherst St","M32006","member",10,0,19,27,"2024-10-12 15:33:58","2024-10-12 15:39:49",5.85,"afternoon","afternoon"
"4F8AB28CE69B9681","electric_bike","2024-10-08 11:40:33.895","2024-10-08 11:47:36.968","Harvard University Gund Hall at Quincy St / Kirkland St","M32021","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","M32024","casual",10,0,15,19,"2024-10-08 11:40:33","2024-10-08 11:47:36",7.05,"morning","morning"
"8BC2E36BF0EF2837","classic_bike","2024-10-29 11:25:45.060","2024-10-29 11:31:01.726","Lesley University","M32039","Harvard Law School at Mass Ave / Jarvis St","M32020","member",10,0,15,19,"2024-10-29 11:25:45","2024-10-29 11:31:01",5.26666666666667,"morning","morning"
"D4A6D4A45658FCB3","classic_bike","2024-10-11 15:22:19.459","2024-10-11 15:27:10.584","MIT Pacific St at Purrington St","M32041","MIT Stata Center at Vassar St / Main St","M32005","member",10,0,19,35,"2024-10-11 15:22:19","2024-10-11 15:27:10",4.85,"afternoon","afternoon"
"DA2F53C3C8598AD5","classic_bike","2024-10-07 09:01:15.377","2024-10-07 10:34:16.516","MIT at Mass Ave / Amherst St","M32006","Ames St at Main St","M32037","member",10,0,27,19,"2024-10-07 09:01:15","2024-10-07 10:34:16",93.0166666666667,"morning","morning"
"6645F5903B4A952D","classic_bike","2024-10-21 17:55:36.220","2024-10-21 18:00:47.824","EF - North Point Park","M32034","Cambridgeside Pl at Land Blvd","M32019","member",10,0,23,15,"2024-10-21 17:55:36","2024-10-21 18:00:47",5.18333333333333,"evening","evening"
"DBD92B2BCCB8821B","classic_bike","2024-10-30 09:30:55.934","2024-10-30 09:42:15.838","Cambridge Main Library at Broadway / Trowbridge St","M32013","Ames St at Main St","M32037","member",10,0,19,19,"2024-10-30 09:30:55","2024-10-30 09:42:15",11.3333333333333,"morning","morning"
"7836B7BB19E535E8","classic_bike","2024-10-04 23:27:17.300","2024-10-04 23:33:39.001","MIT Carleton St at Amherst St","M32070","University Park","M32040","member",10,0,27,19,"2024-10-04 23:27:17","2024-10-04 23:33:39",6.36666666666667,"night","night"
"78AA367050FF586A","classic_bike","2024-10-24 13:57:07.913","2024-10-24 14:00:11.027","MIT at Mass Ave / Amherst St","M32006","MIT Stata Center at Vassar St / Main St","M32005","casual",10,0,27,35,"2024-10-24 13:57:07","2024-10-24 14:00:11",3.06666666666667,"afternoon","afternoon"
"80783FACCC2A697E","classic_bike","2024-10-01 08:34:15.467","2024-10-01 08:55:42.306","Lower Cambridgeport at Magazine St / Riverside Rd","M32022","Kendall Street","M32032","member",10,0,19,17,"2024-10-01 08:34:15","2024-10-01 08:55:42",21.45,"morning","morning"
"E1C24D7C0A66D52A","classic_bike","2024-10-17 15:29:39.872","2024-10-17 15:32:50.252","MIT Stata Center at Vassar St / Main St","M32005","MIT at Mass Ave / Amherst St","M32006","member",10,0,35,27,"2024-10-17 15:29:39","2024-10-17 15:32:50",3.18333333333333,"afternoon","afternoon"
"3E2B43B8AE33B209","classic_bike","2024-10-30 12:21:32.820","2024-10-30 12:25:51.187","MIT at Mass Ave / Amherst St","M32006","Ames St at Main St","M32037","member",10,0,27,19,"2024-10-30 12:21:32","2024-10-30 12:25:51",4.31666666666667,"afternoon","afternoon"
"67A447059BA26B08","classic_bike","2024-10-19 07:09:14.100","2024-10-19 07:16:59.629","Mt Auburn","M32043","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","M32014","member",10,0,19,15,"2024-10-19 07:09:14","2024-10-19 07:16:59",7.75,"morning","morning"
"458669E3C08E731C","classic_bike","2024-10-27 20:00:25.979","2024-10-27 20:07:18.653","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","M32023","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","M32014","casual",10,0,17,15,"2024-10-27 20:00:25","2024-10-27 20:07:18",6.88333333333333,"evening","evening"
"D1805180D54781BB","classic_bike","2024-10-06 17:03:22.646","2024-10-06 17:08:45.846","Mass Ave at Albany St","M32061","Sennott Park Broadway at Norfolk Street","M32063","member",10,0,18,19,"2024-10-06 17:03:22","2024-10-06 17:08:45",5.38333333333333,"evening","evening"
"F6D61E1CADD4D91E","classic_bike","2024-10-26 12:11:01.579","2024-10-26 12:14:13.593","MIT Carleton St at Amherst St","M32070","MIT at Mass Ave / Amherst St","M32006","member",10,0,27,27,"2024-10-26 12:11:01","2024-10-26 12:14:13",3.2,"afternoon","afternoon"
"8049DABF8F23223E","classic_bike","2024-10-12 03:30:27.062","2024-10-12 03:58:53.047","MIT at Mass Ave / Amherst St","M32006","699 Mt Auburn St","M32054","casual",10,0,27,25,"2024-10-12 03:30:27","2024-10-12 03:58:53",28.4333333333333,"night","night"
"3AF82B90E9B8EC63","classic_bike","2024-10-29 18:01:50.980","2024-10-29 18:20:51.755","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","M32012","699 Mt Auburn St","M32054","member",10,0,17,25,"2024-10-29 18:01:50","2024-10-29 18:20:51",19.0166666666667,"evening","evening"
"C38D30A530BAC9E2","classic_bike","2024-10-07 19:32:32.294","2024-10-07 19:50:21.843","MIT at Mass Ave / Amherst St","M32006","Harvard Square at Mass Ave/ Dunster","M32018","member",10,0,27,19,"2024-10-07 19:32:32","2024-10-07 19:50:21",17.8166666666667,"evening","evening"
"EB49D693E92DE0F5","electric_bike","2024-10-08 08:57:10.620","2024-10-08 09:03:59.186","Verizon Innovation Hub 10 Ware Street","M32050","MIT at Mass Ave / Amherst St","M32006","member",10,0,19,27,"2024-10-08 08:57:10","2024-10-08 09:03:59",6.81666666666667,"morning","morning"
"F88BEFB044BA60BD","classic_bike","2024-10-01 11:30:30.207","2024-10-01 11:36:35.990","Rogers St & Land Blvd","M32035","Main Street/Albany Street/Technology Square","M32080","member",10,0,19,23,"2024-10-01 11:30:30","2024-10-01 11:36:35",6.08333333333333,"morning","morning"
"4B1091806899CF47","electric_bike","2024-10-27 14:41:49.441","2024-10-27 14:51:17.335","Kendall T","M32004","University Park","M32040","member",10,0,23,19,"2024-10-27 14:41:49","2024-10-27 14:51:17",9.46666666666667,"afternoon","afternoon"
"DE3373B147885538","classic_bike","2024-10-21 17:54:33.330","2024-10-21 18:05:10.817","Mass Ave at Albany St","M32061","Cambridge Main Library at Broadway / Trowbridge St","M32013","member",10,0,18,19,"2024-10-21 17:54:33","2024-10-21 18:05:10",10.6166666666667,"evening","evening"
"BC62C93A8320DFC5","classic_bike","2024-10-11 19:20:17.447","2024-10-11 19:30:43.061","Cambridgeside Pl at Land Blvd","M32019","Kendall T","M32004","member",10,0,15,23,"2024-10-11 19:20:17","2024-10-11 19:30:43",10.4333333333333,"evening","evening"
"72069AF32398F3F4","classic_bike","2024-10-01 12:47:35.545","2024-10-01 12:51:38.499","Mass Ave/Lafayette Square","M32085","Main Street/Albany Street/Technology Square","M32080","member",10,0,15,23,"2024-10-01 12:47:35","2024-10-01 12:51:38",4.05,"afternoon","afternoon"
"37B7CC926C447B89","classic_bike","2024-10-07 22:12:01.347","2024-10-07 22:19:48.232","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","M32024","Harvard University River Houses at DeWolfe St / Cowperthwaite St","M32038","member",10,0,19,21,"2024-10-07 22:12:01","2024-10-07 22:19:48",7.78333333333333,"night","night"
"3BF21AAC096ABB1B","classic_bike","2024-10-06 15:13:24.942","2024-10-06 15:25:39.855","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","M32012","Harvard Square at Mass Ave/ Dunster","M32018","casual",10,0,17,19,"2024-10-06 15:13:24","2024-10-06 15:25:39",12.25,"afternoon","afternoon"
"28EAD90612A2500F","classic_bike","2024-10-06 11:30:49.378","2024-10-06 11:54:19.843","Inman Square at Springfield St.","M32062","Harvard University River Houses at DeWolfe St / Cowperthwaite St","M32038","casual",10,0,25,21,"2024-10-06 11:30:49","2024-10-06 11:54:19",23.5,"morning","morning"
"0C6F122862A1BD4B","classic_bike","2024-10-22 14:38:41.343","2024-10-22 14:46:27.818","MIT Vassar St","M32042","Ames St at Main St","M32037","member",10,0,53,19,"2024-10-22 14:38:41","2024-10-22 14:46:27",7.76666666666667,"afternoon","afternoon"
"BFD18958BA312A7B","electric_bike","2024-10-01 16:32:50.056","2024-10-01 16:40:55.525","Harvard University River Houses at DeWolfe St / Cowperthwaite St","M32038","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","M32024","casual",10,0,21,19,"2024-10-01 16:32:50","2024-10-01 16:40:55",8.08333333333333,"evening","evening"
"6B2329916BCC07CE","classic_bike","2024-10-11 17:01:12.106","2024-10-11 17:08:50.493","Broad Canal Way at Third Street","M32082","MIT at Mass Ave / Amherst St","M32006","member",10,0,19,27,"2024-10-11 17:01:12","2024-10-11 17:08:50",7.63333333333333,"evening","evening"
"FDEC0594C5145170","electric_bike","2024-10-02 15:32:52.802","2024-10-02 16:02:30.055","Sennott Park Broadway at Norfolk Street","M32063","Sennott Park Broadway at Norfolk Street","M32063","member",10,1,19,19,"2024-10-02 15:32:52","2024-10-02 16:02:30",29.6333333333333,"afternoon","evening"
"5972F3BAA27D553F","electric_bike","2024-10-04 04:06:19.444","2024-10-04 04:08:49.794","MIT Carleton St at Amherst St","M32070","MIT at Mass Ave / Amherst St","M32006","member",10,0,27,27,"2024-10-04 04:06:19","2024-10-04 04:08:49",2.5,"night","night"
"C4DCFB79C01B3393","classic_bike","2024-10-21 08:07:30.366","2024-10-21 08:17:02.754","Cambridge Crossing at North First Street","M32077","MIT Stata Center at Vassar St / Main St","M32005","member",10,0,23,35,"2024-10-21 08:07:30","2024-10-21 08:17:02",9.53333333333333,"morning","morning"
"C70776698342C6B8","classic_bike","2024-10-02 16:05:55.312","2024-10-02 16:23:36.721","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","M32012","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","M32024","member",10,0,17,19,"2024-10-02 16:05:55","2024-10-02 16:23:36",17.6833333333333,"evening","evening"
"FA102B9FF2E7A272","classic_bike","2024-10-21 21:48:53.683","2024-10-21 21:52:50.962","Sennott Park Broadway at Norfolk Street","M32063","Main Street/Albany Street/Technology Square","M32080","member",10,0,19,23,"2024-10-21 21:48:53","2024-10-21 21:52:50",3.95,"night","night"
"4EF6DA756CB9146C","classic_bike","2024-10-20 12:37:48.348","2024-10-20 13:12:44.919","Mt Auburn","M32043","MIT at Mass Ave / Amherst St","M32006","casual",10,0,19,27,"2024-10-20 12:37:48","2024-10-20 13:12:44",34.9333333333333,"afternoon","afternoon"
"5F1E023F3AC27263","classic_bike","2024-10-29 18:56:47.832","2024-10-29 19:16:07.351","Mass Ave at Hadley/Walden","M32056","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","M32012","member",10,0,19,17,"2024-10-29 18:56:47","2024-10-29 19:16:07",19.3333333333333,"evening","evening"
"B0AC5F29550A41DF","classic_bike","2024-10-19 11:08:13.237","2024-10-19 11:10:42.077","Broad Canal Way at Third Street","M32082","Ames St at Broadway","M32059","member",10,0,19,19,"2024-10-19 11:08:13","2024-10-19 11:10:42",2.48333333333333,"morning","morning"
"AF780C47210A0106","electric_bike","2024-10-22 14:16:23.660","2024-10-22 14:21:12.090","699 Mt Auburn St","M32054","700 Huron Ave","M32060","member",10,0,25,19,"2024-10-22 14:16:23","2024-10-22 14:21:12",4.81666666666667,"afternoon","afternoon"
"CF4A7C1C8A889367","electric_bike","2024-10-21 08:57:33.870","2024-10-21 09:00:44.095","One Broadway / Kendall Sq at Main St / 3rd St","M32003","Binney St / Sixth St","M32027","member",10,0,23,19,"2024-10-21 08:57:33","2024-10-21 09:00:44",3.18333333333333,"morning","morning"
"2D280F89352A02F5","classic_bike","2024-10-12 12:29:37.974","2024-10-12 12:34:44.371","Berkshire Street at Cambridge Street","M32067","Ames St at Main St","M32037","member",10,0,19,19,"2024-10-12 12:29:37","2024-10-12 12:34:44",5.11666666666667,"afternoon","afternoon"
"F11468CB7609B251","classic_bike","2024-10-11 18:11:42.624","2024-10-11 18:28:07.038","Harvard St at Greene-Rose Heritage Park","M32055","Lesley University","M32039","member",10,0,19,15,"2024-10-11 18:11:42","2024-10-11 18:28:07",16.4166666666667,"evening","evening"
"F3CD0F9A126F067F","classic_bike","2024-10-20 18:14:46.658","2024-10-20 18:41:48.432","699 Mt Auburn St","M32054","Cambridge St - at Columbia St / Webster Ave","M32007","member",10,0,25,15,"2024-10-20 18:14:46","2024-10-20 18:41:48",27.0333333333333,"evening","evening"
"706B84F19B59C911","electric_bike","2024-10-07 18:03:52.671","2024-10-07 18:08:41.802","Third at Binney","M32048","Gore Street at Lambert Street","M32081","member",10,0,15,19,"2024-10-07 18:03:52","2024-10-07 18:08:41",4.81666666666667,"evening","evening"
"7C9542968851498E","classic_bike","2024-10-08 13:06:41.375","2024-10-08 13:14:14.350","Rindge Avenue - O'Neill Library","M32036","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","M32024","member",10,0,19,19,"2024-10-08 13:06:41","2024-10-08 13:14:14",7.55,"afternoon","afternoon"
"A32B502FE4A501DC","classic_bike","2024-10-06 18:10:03.183","2024-10-06 18:42:46.478","Central Square at Mass Ave / Essex St","M32011","84 Cambridgepark Dr","M32058","casual",10,0,19,27,"2024-10-06 18:10:03","2024-10-06 18:42:46",32.7166666666667,"evening","evening"
"57D11287EA5133F5","classic_bike","2024-10-02 20:46:04.371","2024-10-02 20:53:49.037","Dana Park","M32030","MIT at Mass Ave / Amherst St","M32006","member",10,0,19,27,"2024-10-02 20:46:04","2024-10-02 20:53:49",7.75,"evening","evening"
"FC4BF0C30FFD4C09","classic_bike","2024-10-01 19:53:02.558","2024-10-01 20:07:51.479","955 Mass Ave","M32073","Porter Square Station","M32029","casual",10,0,19,19,"2024-10-01 19:53:02","2024-10-01 20:07:51",14.8166666666667,"evening","evening"
"8C34F89EAE58E733","classic_bike","2024-10-11 12:17:31.567","2024-10-11 12:52:25.724","Lower Cambridgeport at Magazine St / Riverside Rd","M32022","Mass Ave at Albany St","M32061","casual",10,0,19,18,"2024-10-11 12:17:31","2024-10-11 12:52:25",34.9,"afternoon","afternoon"
"026EFBA67FA30D49","classic_bike","2024-10-22 13:08:28.979","2024-10-22 13:28:15.313","MIT Vassar St","M32042","MIT Carleton St at Amherst St","M32070","casual",10,0,53,27,"2024-10-22 13:08:28","2024-10-22 13:28:15",19.7833333333333,"afternoon","afternoon"
"03406442BCD77625","classic_bike","2024-10-21 19:12:48.504","2024-10-21 19:22:17.735","Dana Park","M32030","Kendall T","M32004","member",10,0,19,23,"2024-10-21 19:12:48","2024-10-21 19:22:17",9.48333333333333,"evening","evening"
"23781220C6DF0EB9","classic_bike","2024-10-24 21:02:01.794","2024-10-24 21:12:42.271","Graham and Parks School – Linnaean St at Walker St","M32068","Harvard Square at Mass Ave/ Dunster","M32018","member",10,0,18,19,"2024-10-24 21:02:01","2024-10-24 21:12:42",10.6833333333333,"night","night"
"B3C72C552DB549DB","classic_bike","2024-10-25 16:40:02.402","2024-10-25 16:43:55.584","Harvard St at Greene-Rose Heritage Park","M32055","Central Square at Mass Ave / Essex St","M32011","member",10,0,19,19,"2024-10-25 16:40:02","2024-10-25 16:43:55",3.88333333333333,"evening","evening"
"A61B29B802E9553B","classic_bike","2024-10-15 13:19:24.566","2024-10-15 13:32:37.849","MIT Vassar St","M32042","Gore Street at Lambert Street","M32081","member",10,0,53,19,"2024-10-15 13:19:24","2024-10-15 13:32:37",13.2166666666667,"afternoon","afternoon"
"1A9CF56A69352814","classic_bike","2024-10-30 17:11:39.051","2024-10-30 17:14:19.402","Harvard St at Greene-Rose Heritage Park","M32055","Main Street/Albany Street/Technology Square","M32080","member",10,0,19,23,"2024-10-30 17:11:39","2024-10-30 17:14:19",2.66666666666667,"evening","evening"
"3C2C610B59637528","classic_bike","2024-10-17 11:43:11.879","2024-10-17 11:49:23.635","Harvard Square at Brattle St / Eliot St","M32017","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","M32012","member",10,0,15,17,"2024-10-17 11:43:11","2024-10-17 11:49:23",6.2,"morning","morning"
"E8326259BC355BCC","classic_bike","2024-10-23 20:47:38.762","2024-10-23 20:55:01.006","955 Mass Ave","M32073","MIT at Mass Ave / Amherst St","M32006","casual",10,0,19,27,"2024-10-23 20:47:38","2024-10-23 20:55:01",7.38333333333333,"evening","evening"
"A5E94C346C4492EC","classic_bike","2024-10-17 08:30:42.329","2024-10-17 08:43:25.706","Child Street at Brian P. Murphy Staircase","M32049","Main Street/Albany Street/Technology Square","M32080","member",10,0,23,23,"2024-10-17 08:30:42","2024-10-17 08:43:25",12.7166666666667,"morning","morning"
"AC7332DCCA6AC731","classic_bike","2024-10-19 13:43:10.533","2024-10-19 14:09:45.156","Discovery Park - 30 Acorn Park Drive","M32066","Fresh Pond Reservation","M32051","casual",10,0,23,17,"2024-10-19 13:43:10","2024-10-19 14:09:45",26.5833333333333,"afternoon","afternoon"
"7DC581EC19516FB7","classic_bike","2024-10-29 13:12:54.203","2024-10-29 13:20:20.500","Old Morse Park at Putnam Ave","M32076","MIT Stata Center at Vassar St / Main St","M32005","member",10,0,15,35,"2024-10-29 13:12:54","2024-10-29 13:20:20",7.43333333333333,"afternoon","afternoon"
"D9AD9C6AD513A349","classic_bike","2024-10-15 21:13:14.554","2024-10-15 21:27:08.412","Cambridge Dept. of Public Works -147 Hampshire St.","M32052","Harvard Square at Brattle St / Eliot St","M32017","member",10,0,19,15,"2024-10-15 21:13:14","2024-10-15 21:27:08",13.9,"night","night"
"98D1EB3704342844","classic_bike","2024-10-05 13:57:10.125","2024-10-05 14:00:10.730","One Kendall Square at Hampshire St / Portland St","M32002","Ames St at Broadway","M32059","member",10,0,19,19,"2024-10-05 13:57:10","2024-10-05 14:00:10",3,"afternoon","afternoon"
"DE6AAE1DFD54A742","classic_bike","2024-10-10 17:21:52.497","2024-10-10 17:30:32.884","MIT Carleton St at Amherst St","M32070","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","M32012","member",10,0,27,17,"2024-10-10 17:21:52","2024-10-10 17:30:32",8.66666666666667,"evening","evening"
"62FC8D26E4E20AF4","classic_bike","2024-10-09 16:23:47.595","2024-10-09 16:30:34.983","Harvard Kennedy School at Bennett St / Eliot St","M32016","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","M32014","member",10,0,23,15,"2024-10-09 16:23:47","2024-10-09 16:30:34",6.78333333333333,"evening","evening"
"5FAC3C5F378613AA","electric_bike","2024-10-23 15:11:38.605","2024-10-23 15:15:11.867","MIT Pacific St at Purrington St","M32041","MIT Stata Center at Vassar St / Main St","M32005","member",10,0,19,35,"2024-10-23 15:11:38","2024-10-23 15:15:11",3.55,"afternoon","afternoon"
"792BC94454D74DBC","classic_bike","2024-10-12 15:16:48.021","2024-10-12 15:19:38.726","MIT Pacific St at Purrington St","M32041","University Park","M32040","member",10,0,19,19,"2024-10-12 15:16:48","2024-10-12 15:19:38",2.83333333333333,"afternoon","afternoon"
"BDC230398261D2AE","classic_bike","2024-10-03 11:35:25.032","2024-10-03 11:38:39.503","MIT Hayward St at Amherst St","M32071","MIT at Mass Ave / Amherst St","M32006","member",10,0,27,27,"2024-10-03 11:35:25","2024-10-03 11:38:39",3.23333333333333,"morning","morning"
"DA7A607FB8444C9C","electric_bike","2024-10-07 19:06:16.839","2024-10-07 19:16:08.749","Verizon Innovation Hub 10 Ware Street","M32050","Sennott Park Broadway at Norfolk Street","M32063","member",10,0,19,19,"2024-10-07 19:06:16","2024-10-07 19:16:08",9.86666666666667,"evening","evening"
"B1C93C1C8B788EC9","classic_bike","2024-10-09 09:03:27.465","2024-10-09 09:13:40.544","Harvard Square at Mass Ave/ Dunster","M32018","Lesley University","M32039","casual",10,0,19,15,"2024-10-09 09:03:27","2024-10-09 09:13:40",10.2166666666667,"morning","morning"
